"","Age","Sex","Grade","race","schooltype","curious_trying_others","Smoked_cigarettes_on_1_or","Smoked_cigars_cigarillos","chewing_tobacco_snuff_or","Smoked_tobacco_pipe_not_h","Smoked_bidis_on_1_or_more","Smoked_tobacco_hookah_or","snus_such_as_Camel_or_Mar","dissolvable_tobacco_such","electronic_cigarettes_suc","curious_smoke_cig","housemoate_no_smoke","smoked","curious"
"48",5,"M",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"49",5,"M",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"50",6,"F",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"1",1,FALSE,1
"51",6,"F",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"52",5,"F",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"53",5,"F",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"54",6,"F",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"55",6,"F",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"56",5,"F",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"57",6,"F",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"58",5,"F",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"59",6,"F",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"60",6,"F",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"61",5,"F",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"62",6,"M",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"63",4,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"64",6,"M",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"65",6,"M",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"66",5,"M",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"67",6,"M",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"68",6,"M",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"69",6,"M",3,"White","Middle",2,1,0,0,0,0,0,0,0,1,"2",1,TRUE,1
"70",5,"M",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"71",6,"M",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"72",6,"M",3,"Asian","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"73",5,"M",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"74",6,"M",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"75",6,"M",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"76",5,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"77",6,"M",3,"Black","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"78",5,"M",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"79",5,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"80",6,"M",3,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"81",5,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"82",5,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"83",4,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"84",4,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"85",4,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"86",6,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"87",6,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"88",5,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"89",6,"M",3,"Hispanic","Middle",1,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"90",5,"F",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"91",5,"F",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"92",5,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"93",5,"F",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"94",6,"F",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"95",6,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"96",5,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"97",5,"F",3,"Black","Middle",1,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"98",5,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"99",5,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"100",5,"F",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"101",6,"F",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"102",6,"F",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"103",6,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"104",5,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"105",5,"F",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"106",6,"F",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"107",6,"M",3,"Hispanic","Middle",2,0,0,0,0,0,1,0,0,0,"2",1,TRUE,1
"108",5,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"109",6,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"110",5,"F",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"111",4,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"112",4,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"113",4,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"114",4,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"115",4,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"1",NA,FALSE,1
"116",4,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"117",6,"M",2,NA,"Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"118",4,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"119",4,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"120",4,"M",2,NA,"Middle",2,0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"121",4,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"122",4,"F",2,"Black","Middle",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"123",4,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"124",4,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"125",5,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"126",4,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"127",4,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"128",4,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"129",5,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"130",5,"F",2,"Hispanic","Middle",1,1,1,1,0,0,0,1,0,0,"1",1,TRUE,1
"131",4,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"132",4,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"133",4,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"134",4,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"135",4,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"136",4,"M",2,"Hispanic","Middle",2,0,0,0,0,0,1,0,0,0,"3",1,TRUE,0
"137",4,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"138",5,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"139",4,"M",2,"Hispanic","Middle",2,0,0,NA,0,0,0,0,0,0,"4",1,NA,0
"140",4,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"141",4,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"142",5,"F",2,"Hispanic","Middle",2,0,0,NA,0,0,0,0,0,0,"4",1,NA,0
"143",5,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"144",5,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"145",5,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"146",5,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"147",5,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"148",6,"F",2,"AI/AN","Middle",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"149",5,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"150",5,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"151",5,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"152",6,"F",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,1,"2",NA,TRUE,1
"153",5,"F",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"154",6,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"155",5,"M",3,"AI/AN","Middle",2,0,0,0,NA,NA,NA,NA,NA,0,"4",1,NA,0
"156",6,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"157",5,"M",3,"Hispanic","Middle",2,0,0,NA,0,0,0,0,0,0,"3",1,NA,0
"158",6,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"159",6,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"1",1,FALSE,1
"160",6,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"161",6,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"1",NA,FALSE,1
"162",6,"M",3,"Hispanic","Middle",2,0,0,0,0,0,NA,0,0,0,"4",NA,NA,0
"163",6,"M",3,"Hispanic","Middle",1,1,NA,0,0,0,0,0,0,0,"1",NA,TRUE,1
"164",6,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"165",6,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"166",6,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"167",6,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"168",6,"F",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"169",6,"F",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"170",5,"F",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"171",6,"F",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"172",6,"F",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"173",6,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"174",6,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,1,"4",1,TRUE,0
"175",7,"M",3,"Hispanic","Middle",1,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"176",6,"M",3,"Hispanic","Middle",NA,1,NA,0,0,0,0,0,0,0,"2",1,TRUE,1
"177",5,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"178",5,"M",2,"Hispanic","Middle",NA,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"179",5,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"180",5,"M",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"181",5,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"182",5,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"183",5,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"184",5,"F",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"185",4,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"186",5,"M",2,"White","Middle",2,0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"187",4,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"188",5,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"189",5,"M",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"190",5,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"191",5,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"192",5,"F",2,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"193",6,"F",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"194",6,"M",3,"Hispanic","Middle",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"195",10,"M",7,"White","High",1,1,1,1,0,0,0,0,0,1,"1",1,TRUE,1
"196",6,"F",4,NA,"High",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"197",7,"F",4,NA,"High",2,0,0,0,0,0,0,0,0,1,"1",NA,TRUE,1
"198",6,"F",4,NA,"High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"199",7,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"200",6,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"201",6,"M",4,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"202",7,"M",4,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"203",7,"F",4,"Hispanic","High",1,0,0,1,0,0,0,0,0,1,"1",NA,TRUE,1
"204",6,"M",4,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"205",7,"M",4,"Hispanic","High",2,0,0,0,0,0,NA,0,0,0,"4",NA,NA,0
"206",7,"M",4,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"207",7,"M",4,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"208",6,"M",4,"Hispanic","High",2,0,0,0,0,0,1,0,0,0,"4",1,TRUE,0
"209",6,"F",4,"White","High",1,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"210",7,"F",4,"White","High",1,1,1,0,0,0,0,1,0,1,"3",NA,TRUE,0
"211",7,"M",4,"White","High",1,0,0,0,0,0,0,0,0,0,"2",NA,FALSE,1
"212",7,"M",4,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"213",7,"M",4,"White","High",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"214",7,"M",4,"White","High",1,0,NA,1,0,1,0,0,0,1,"2",NA,TRUE,1
"215",6,"M",4,"Hispanic","High",NA,1,NA,1,0,0,0,1,0,1,"2",1,TRUE,1
"216",7,"M",4,"White","High",2,0,0,0,0,0,0,0,0,1,"4",NA,TRUE,0
"217",6,"M",4,"White","High",2,0,0,1,1,0,0,0,0,1,"4",1,TRUE,0
"218",7,"F",4,"White","High",1,1,1,0,0,0,0,1,0,0,"2",NA,TRUE,1
"219",6,"F",4,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"220",8,"F",5,"White","High",1,0,NA,0,NA,NA,1,NA,NA,1,"4",NA,TRUE,0
"221",6,"M",8,"Hispanic",NA,NA,NA,NA,1,0,0,NA,0,0,NA,"1",NA,TRUE,1
"222",9,"M",7,"Hispanic","High",1,NA,1,1,0,0,1,0,0,1,"2",1,TRUE,1
"223",10,"M",7,NA,"High",1,0,1,1,0,1,0,1,1,1,"1",NA,TRUE,1
"224",7,"F",5,"White","High",1,1,1,0,0,0,0,1,0,1,"1",NA,TRUE,1
"225",7,"F",5,"White","High",1,1,1,0,NA,NA,1,NA,NA,1,"1",1,TRUE,1
"226",8,"F",5,"White","High",1,NA,1,1,0,0,NA,1,0,0,"2",NA,TRUE,1
"227",7,"F",5,"AI/AN","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"228",9,"F",5,"White","High",2,NA,0,0,0,0,0,0,0,1,"2",NA,TRUE,1
"229",9,"M",6,"White","High",1,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"230",10,"M",6,"White","High",1,1,0,1,0,0,0,0,0,0,"4",NA,TRUE,0
"231",8,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"232",8,"M",5,"White","High",1,NA,0,0,0,0,0,0,0,0,"1",1,NA,1
"233",8,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"234",7,"F",5,"White","High",2,0,0,0,0,0,0,0,0,0,"3",NA,FALSE,0
"235",7,"F",5,"White","High",1,1,1,1,1,0,1,0,0,1,"2",NA,TRUE,1
"236",8,"F",5,"White","High",2,0,0,1,0,0,0,1,0,1,"4",NA,TRUE,0
"237",7,"M",5,NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",9,"M",6,"White","High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,1
"239",7,"M",5,"White","High",1,0,0,0,NA,NA,0,NA,NA,0,"4",NA,NA,0
"240",2,"M",5,"Hispanic","High",1,0,1,1,0,0,0,1,0,1,"2",NA,TRUE,1
"241",9,"M",6,"White","High",2,0,0,1,0,0,0,0,0,0,"4",NA,TRUE,0
"242",8,"M",6,"White","High",2,0,0,1,0,0,0,0,0,0,"4",NA,TRUE,0
"243",8,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"244",8,"M",5,"AI/AN","High",NA,NA,NA,NA,0,0,0,0,0,0,"3",NA,NA,0
"245",8,"M",5,"NHOPI","High",2,0,0,0,0,0,0,0,0,1,"4",NA,TRUE,0
"246",9,"M",5,"Hispanic","High",1,NA,NA,0,0,0,NA,0,0,NA,"1",NA,NA,1
"247",8,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"248",8,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"249",8,"F",5,NA,"High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"250",7,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"251",9,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"252",9,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"253",9,"F",6,"White","High",2,0,0,0,0,0,0,0,0,0,"2",1,FALSE,1
"254",10,"M",7,NA,"High",2,0,0,0,0,0,0,0,0,0,"1",NA,FALSE,1
"255",9,"M",7,"White","High",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"256",9,"F",6,"AI/AN","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"257",9,"F",6,NA,"High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"258",10,"M",7,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"259",7,"M",5,"White","High",2,0,0,0,0,0,0,0,0,0,"3",1,FALSE,0
"260",9,"F",5,"White","High",2,0,0,0,0,0,0,0,0,0,"4",1,FALSE,0
"261",8,"F",6,"White","High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"262",9,"M",6,NA,"High",2,0,0,0,0,0,0,0,0,0,"4",NA,FALSE,0
"263",8,"F",5,"White","High",1,0,1,0,0,0,1,0,0,1,"4",NA,TRUE,0
"264",8,"F",5,"White","High",NA,1,NA,1,0,0,0,0,0,1,"1",NA,TRUE,1
"265",8,"M",5,"White","High",1,1,1,1,0,0,0,0,0,1,"4",NA,TRUE,0
"266",8,"M",6,NA,"High",1,1,0,0,NA,NA,0,NA,NA,0,"1",NA,TRUE,1
"267",8,"M",6,"Hispanic","High",1,1,1,0,0,0,0,1,0,0,"1",1,TRUE,1
