"","Age","Sex","Grade","race","schooltype","curious_trying_others","Smoked_cigarettes_on_1_or","Smoked_cigars_cigarillos","chewing_tobacco_snuff_or","Smoked_tobacco_pipe_not_h","Smoked_bidis_on_1_or_more","Smoked_tobacco_hookah_or","snus_such_as_Camel_or_Mar","dissolvable_tobacco_such","electronic_cigarettes_suc","curious_smoke_cig","housemoate_no_smoke","smoked","curious"
"1761",4,"M",1,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1762",3,"M",1,"White","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1763",3,"M",1,"White","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1764",3,"F",1,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1765",3,"F",1,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1766",3,"F",1,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1767",4,"F",1,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1768",4,"F",1,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"1769",4,"M",1,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"1770",3,"F",1,"Asian","Middle",3,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1771",3,"F",1,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"1772",4,"M",2,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"1773",4,"M",2,"AI/AN","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1774",4,"M",2,"White","Middle",4,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"1775",4,"M",2,"AI/AN","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1776",4,"F",2,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1777",5,"M",2,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1778",5,"M",2,"White","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1779",4,"F",2,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1780",4,"M",2,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1781",4,"M",2,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1782",4,"M",2,"White","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"1783",4,"M",2,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"1784",4,"F",2,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1785",4,"M",2,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1786",4,"M",2,"Asian","Middle",3,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1787",4,"M",2,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1788",4,"F",2,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"1789",4,"M",2,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1790",4,"F",2,"White","Middle",4,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"1791",4,"F",2,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1792",4,"M",2,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1793",4,"F",2,"White","Middle",4,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"1794",4,"F",2,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1795",4,"F",2,"AI/AN","Middle",3,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
"1796",5,"M",2,"AI/AN","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1797",4,"M",2,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1798",4,"F",2,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1799",4,"M",2,"White","Middle",4,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"1800",4,"F",2,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1801",4,"M",2,"Asian","Middle",3,0,0,0,0,0,0,0,0,0,1,1,FALSE,1
"1802",4,"M",2,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1803",5,"M",2,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1804",4,"M",2,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1805",5,"F",3,"White","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1806",5,"F",3,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1807",5,"F",3,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1808",5,"F",3,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"1809",6,"M",3,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1810",5,"F",3,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1811",6,"F",3,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1812",5,"M",3,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1813",5,"F",3,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1814",6,"M",3,"White","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1815",5,"M",3,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1816",5,"M",3,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"1817",5,"F",3,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1818",5,"M",3,"White","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1819",5,"M",3,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"1820",5,"M",3,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1821",6,"F",3,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1822",5,"M",3,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1823",5,"M",3,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"1824",5,"M",3,"White","Middle",3,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1825",5,"F",3,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1826",5,"F",3,"Asian","Middle",3,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1827",6,"F",3,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
"1828",5,"M",3,"White","Middle",3,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1829",5,"F",3,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1830",5,"F",3,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"1831",5,"M",3,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1832",5,"F",3,"White","Middle",3,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"1833",5,"F",3,"Asian","Middle",3,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"1834",6,"F",3,"White","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1835",4,"F",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"1836",3,"F",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"1837",4,"F",1,"Hispanic","Middle",3,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"1838",4,"F",1,"Hispanic","Middle",3,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
"1839",4,"M",1,NA,"Middle",NA,0,0,0,0,0,0,0,0,1,3,1,TRUE,0
"1840",3,"M",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"1841",4,"F",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1842",3,"M",1,NA,"Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"1843",3,"F",1,"Black","Middle",3,1,1,0,1,0,1,0,0,0,NA,NA,TRUE,NA
"1844",4,"F",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1845",4,"M",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"1846",4,"M",1,"Hispanic","Middle",3,0,0,0,0,0,0,0,0,0,NA,1,FALSE,NA
"1847",4,"M",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1848",4,"M",1,"Hispanic","Middle",3,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1849",3,"M",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1850",4,"M",1,"Hispanic","Middle",3,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1851",4,"F",1,NA,"Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1852",4,"M",1,"Hispanic","Middle",3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,NA
"1853",4,"M",1,NA,"Middle",4,0,0,0,0,0,0,0,0,0,1,1,FALSE,1
"1854",3,"M",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1855",4,"M",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1856",3,"F",1,"White","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"1857",4,"F",1,"White","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"1858",3,"M",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,NA,1,FALSE,NA
"1859",4,"F",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1860",3,"M",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1861",4,"M",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1862",2,"M",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1863",4,"F",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1864",3,"M",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1865",3,"M",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1866",4,"M",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1867",3,"M",1,"Hispanic","Middle",3,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"1868",4,"M",1,"Hispanic","Middle",3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,NA
"1869",4,"M",1,NA,"Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1870",4,"M",1,"Hispanic","Middle",3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,NA
"1871",4,"M",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"1872",3,"F",1,"Hispanic","Middle",1,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"1873",4,"M",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1874",3,"M",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1875",3,"M",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"1876",4,"M",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1877",4,"F",1,"Hispanic","Middle",3,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1878",4,"F",1,"Hispanic","Middle",NA,1,0,0,0,0,0,0,0,1,NA,NA,TRUE,NA
"1879",4,"M",1,"White","Middle",3,0,1,0,0,0,0,0,0,0,2,NA,TRUE,1
"1880",4,"M",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
"1881",4,"F",1,"White","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1882",3,"F",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1883",4,"F",1,"Hispanic","Middle",3,0,0,0,0,0,0,0,0,0,NA,1,FALSE,NA
"1884",3,"M",1,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"1885",7,"M",4,"AI/AN","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1886",6,"M",4,"White","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1887",6,"M",4,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1888",7,"F",4,"White","High",3,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"1889",6,"F",4,"Asian","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1890",7,"M",4,"White","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1891",7,"M",4,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1892",6,"M",4,"White","High",4,0,0,0,0,0,0,0,0,0,1,NA,FALSE,1
"1893",6,"M",4,"White","High",3,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"1894",6,"F",4,"White","High",3,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1895",6,"M",4,"White","High",NA,1,0,0,0,0,0,0,0,1,NA,NA,TRUE,NA
"1896",7,"F",4,"White","High",NA,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1897",6,"M",4,"NHOPI","High",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"1898",7,"F",4,"White","High",3,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,NA
"1899",6,"F",4,"Hispanic","High",3,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1900",6,"M",4,"White","High",NA,0,0,0,0,0,0,0,0,1,4,1,TRUE,0
"1901",6,"M",4,"White","High",3,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"1902",6,"F",4,"Hispanic","High",3,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"1903",7,"F",5,"White","High",NA,0,0,0,0,0,0,0,0,1,4,NA,TRUE,0
"1904",7,"F",4,"White","High",NA,0,0,0,0,0,0,0,0,1,2,NA,TRUE,1
"1905",6,"F",4,"White","High",NA,0,0,0,0,0,0,0,0,1,4,1,TRUE,0
"1906",6,"F",4,"Hispanic","High",3,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"1907",7,"M",4,"AI/AN","High",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"1908",8,"F",5,"White","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1909",7,"M",5,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"1910",7,"M",5,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1911",7,"F",5,"White","High",NA,0,0,0,0,0,0,0,0,1,NA,1,TRUE,NA
"1912",7,"M",5,"Hispanic","High",3,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1913",8,"F",5,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1914",8,"M",5,"White","High",NA,0,0,0,0,0,0,0,0,1,4,NA,TRUE,0
"1915",7,"F",5,"Black","High",NA,0,0,0,0,0,0,0,0,1,2,NA,TRUE,1
"1916",7,"F",5,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,NA
"1917",8,"M",5,"White","High",4,0,0,0,0,0,0,0,0,0,NA,1,FALSE,NA
"1918",8,"M",5,"White","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1919",8,"F",5,"White","High",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"1920",7,"M",5,"White","High",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"1921",7,"M",5,"Hispanic","High",NA,0,0,0,0,0,0,0,0,1,4,1,TRUE,0
"1922",8,"F",5,"Hispanic","High",NA,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1923",8,"M",5,"White","High",1,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1924",8,"F",5,"White","High",NA,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1925",8,"M",5,"Asian","High",NA,1,0,0,0,0,0,0,0,1,NA,1,TRUE,NA
"1926",7,"F",5,"White","High",NA,0,0,0,0,0,0,0,0,1,4,NA,TRUE,0
"1927",8,"F",4,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,NA,1,FALSE,NA
"1928",7,"F",5,"Hispanic","High",NA,0,0,0,0,0,0,0,0,1,4,1,TRUE,0
"1929",8,"M",5,"White","High",4,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"1930",8,"F",5,"White","High",3,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"1931",7,"F",5,"White","High",4,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,NA
"1932",8,"F",5,"White","High",4,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"1933",8,"F",5,"Hispanic","High",NA,0,0,0,0,0,0,0,0,1,2,1,TRUE,1
"1934",7,"M",5,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1935",8,"M",5,"White","High",NA,0,0,0,0,0,0,0,0,1,4,NA,TRUE,0
"1936",8,"M",6,"Hispanic","High",NA,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1937",9,"F",6,"White","High",NA,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"1938",8,"M",6,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"1939",8,"F",6,"Hispanic","High",NA,0,0,0,0,0,0,0,0,1,4,1,TRUE,0
"1940",10,"M",6,"AI/AN","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1941",9,"M",6,"Hispanic","High",NA,1,1,1,0,0,1,0,0,1,NA,1,TRUE,NA
"1942",10,"F",6,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1943",8,"F",6,"NHOPI","High",NA,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"1944",9,"F",6,"Black","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1945",8,"M",6,"White","High",NA,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"1946",8,"M",6,"Hispanic","High",NA,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"1947",9,"F",6,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"1948",8,"M",6,"White","High",NA,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"1949",9,"F",6,"Black","High",3,0,0,0,0,0,0,0,0,0,NA,1,FALSE,NA
"1950",8,"M",6,"White","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1951",9,"F",6,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1952",9,"M",6,"NHOPI","High",4,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,NA
"1953",8,"M",6,"White","High",NA,0,0,1,0,0,0,1,0,1,NA,1,TRUE,NA
"1954",8,"M",6,"White","High",NA,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"1955",8,"M",6,NA,"High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1956",9,"M",6,"Hispanic","High",NA,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
"1957",9,"M",7,"AI/AN","High",3,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"1958",9,"F",7,"White","High",NA,0,0,0,0,0,0,0,0,1,NA,NA,TRUE,NA
"1959",10,"F",7,"Hispanic","High",3,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"1960",9,"F",7,"Hispanic","High",NA,0,1,0,0,0,0,0,0,1,4,1,TRUE,0
"1961",10,"F",7,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1962",9,"M",7,"Hispanic","High",3,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1963",10,"M",7,"Hispanic","High",NA,0,0,0,0,0,0,0,0,1,2,NA,TRUE,1
"1964",9,"M",7,"White","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1965",9,"F",7,"White","High",NA,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1966",10,"M",7,"Black","High",NA,0,0,0,0,0,0,0,0,1,4,NA,TRUE,0
"1967",9,"M",7,"White","High",NA,0,0,0,0,0,0,0,0,1,4,1,TRUE,0
"1968",9,"F",7,"Hispanic","High",NA,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1969",9,"M",7,"AI/AN","High",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"1970",9,"F",7,"White","High",NA,0,0,0,0,0,0,0,0,1,4,NA,TRUE,0
"1971",9,"M",7,"Hispanic","High",NA,0,0,0,0,0,0,0,0,1,NA,1,TRUE,NA
"1972",9,"F",7,"NHOPI","High",NA,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1973",10,"M",7,"White","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1974",9,"F",7,"Black","High",2,1,1,0,0,0,0,0,0,0,NA,NA,TRUE,NA
"1975",9,"F",7,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1976",9,"M",7,"White","High",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"1977",9,"M",7,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1978",9,"M",7,"Hispanic","High",NA,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1979",9,"F",7,"Hispanic","High",NA,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"1980",10,"F",7,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1981",10,"M",7,"White","High",3,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"1982",10,"F",7,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1983",6,"M",4,"Hispanic","High",NA,0,1,0,0,0,0,0,0,1,4,NA,TRUE,0
"1984",6,"M",4,"White","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1985",6,"F",4,"Hispanic","High",NA,1,1,0,0,0,0,0,0,1,NA,NA,TRUE,NA
"1986",6,"M",4,"Hispanic","High",NA,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1987",7,"M",4,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1988",6,"F",4,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"1989",7,"M",4,"Hispanic","High",NA,0,0,0,0,0,0,0,0,1,4,1,TRUE,0
"1990",6,"M",4,"Hispanic","High",3,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1991",7,"M",4,"Hispanic","High",3,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"1992",7,"M",4,"Hispanic","High",NA,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"1993",7,"M",4,"White","High",NA,1,1,0,0,0,0,0,0,1,NA,1,TRUE,NA
"1994",6,"F",4,"Hispanic","High",NA,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
"1995",7,"M",4,"Hispanic","High",NA,1,0,0,0,0,0,0,0,1,NA,NA,TRUE,NA
"1996",6,"M",4,"Asian","High",4,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"1997",7,"F",4,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"1998",6,"F",4,"Hispanic","High",3,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
"1999",6,"F",4,"Hispanic","High",NA,0,0,0,0,0,0,0,0,1,4,1,TRUE,0
"2000",6,"F",4,NA,"High",3,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"2001",7,"M",4,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"2002",6,"F",4,"Hispanic","High",NA,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"2003",6,"M",4,"Black","High",4,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"2004",7,"M",4,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"2005",6,"F",4,"Black","High",3,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"2006",6,"F",4,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"2007",6,"M",4,"Hispanic","High",NA,1,0,0,0,0,0,0,0,0,NA,NA,TRUE,NA
"2008",6,"M",4,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"2009",7,"M",5,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"2010",7,"M",5,"White","High",4,0,0,0,0,0,0,0,0,0,1,1,FALSE,1
"2011",7,"M",5,"Hispanic","High",3,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"2012",7,"M",5,"Hispanic","High",NA,0,0,0,0,0,0,0,0,1,4,1,TRUE,0
"2013",8,"M",5,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"2014",8,"M",5,"Hispanic","High",3,0,0,0,0,0,0,0,0,0,1,1,FALSE,1
"2015",7,"F",5,"White","High",NA,0,0,0,0,0,1,0,0,1,NA,NA,TRUE,NA
"2016",6,"M",5,"White","High",NA,0,0,0,0,0,0,0,0,0,NA,1,FALSE,NA
"2017",7,"M",5,"Hispanic","High",NA,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
"2018",7,"M",5,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2019",8,"M",5,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2020",7,"F",5,"Hispanic","High",NA,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
"2021",7,"F",5,"Asian","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"2022",7,"M",5,"Hispanic","High",NA,0,0,0,0,0,0,0,0,1,4,1,TRUE,0
"2023",9,"M",5,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"2024",7,"F",5,"Hispanic","High",3,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
"2025",7,"M",5,"Asian","High",3,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"2026",8,"F",5,"Asian","High",4,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"2027",8,"M",5,"Hispanic","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"2028",7,"F",5,"Asian","High",NA,0,0,0,0,0,0,0,0,1,4,1,TRUE,0
"2029",8,"M",5,"Hispanic","High",3,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"2030",7,"M",5,"Black","High",3,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
